Username,Twitter Handle,Timestamp,Comments,Retweets,Likes,Text
Stock Market Jobber,@StockJobberOG,2023-02-15T21:18:34.000Z,,,,"2.15.23 - #Stockoftheday $AAPL - Technical Analysis of Apple Stock #AAPL... https://youtu.be/YdAsp1SL8CE via 
@YouTube
 Are you wondering about those #calls or #puts 
@stockjobberOG
 has got you covered with today's $AAPL update"
InvestGPT,@InvestGPT,2023-02-15T21:14:29.000Z,,,,"#Today MegaCaps 

Gainers 
 #GOOGL Alphabet +2%
 #TSLA Tesla +2%
 #AMZN Amazon +1%
 #AAPL Apple +1%
 #COST Costco +1%

Losers 
 #TSM Taiwan Semiconductor Manuf. -5%
 #LLY Eli Lilly -4%
 #CVX Chevron -2%
 #MSFT Microsoft -2%
 #JNJ Johnson & Johnson -1%"
OneFourthGreek,@onefourthgreek,2023-02-15T21:11:27.000Z,,1,,"Thoroughly enjoyed #DayTrading today: no bias or stress, just in and out, short and long, trading the charts like a care free surfer surfing the waves.

#TSLA #stocks #stockmarket #amzn #aapl #meta #trading"
AAPL,@AAPLOnline,2023-02-15T20:15:00.000Z,,,,"Did you know you can earn your Certified Fund Manager designation with us? Learn more & sign up  https://rpb.li/OUrWv0

#AAPL #chooseAAPL #CFM #certifiedfundmanager #fundmanager #onlinelearning #yourassociationatwork"
aQua,@PayneResidence,2023-02-15T20:04:07.000Z,5,4,36,"$SPX

Stocks still at the big resistance.

#SPX #stocks #Bitcoin $BTC #cryptocurrency #NASDAQ #TSLA #GOOGL #AAPL #NVDA"
topstonks,@topstonks,2023-02-15T16:41:31.000Z,,,,"$AAPL seeing sustained chatter on wallstreetbets over the last few days

Via http://topstonks.com/stocks/AAPL?st_aapl…

#aapl    #wallstreetbets  #stock"
James Carter,@james_carter89,2023-02-15T16:39:20.000Z,2,,3,"Apple is up about 24% since early Jan. 2023 and I own both shares and call options for $AAPL 

Do you have Apple in your portfolio? 

#Tech #Stocks #Investing #AAPL #Apple"
APFK_ASIAN PICASSO.,@FLiPTek81,2023-02-15T16:36:04.000Z,,,1,$AAPL #AAPL
EricTradx,@EricTradx,2023-02-15T16:35:37.000Z,,,,Could see a hard rejection  at $155 for #aapl
SaralTrader,@SaralTrader,2023-02-15T16:30:00.000Z,,,,"$ES_F $SPX....Saral System alerting a Intraday trade. Entered using options

Visit http://saraltrader.com to get details. 

#AAPL $AAPL $NVDA $VIX $SPY"
Max,@MaxHtrading,2023-02-15T16:09:45.000Z,,,1,I wanted to go long on #AAPL at the crossing of VWAP and 20 SMA on the 5 minute chart. Unfortunately i did not got filled. 0.02 cents...
SamiTrading,@samitrading1,2023-02-15T16:08:35.000Z,2,,,"Even though there is a big short on Apple, traders R suffering from shorts with MAX of 5 % down & price is leveling VS 14% @ October No catalyst so far if/when it happens $ will be made
#AAPL $AAPL #SPX $SPY #SPX500 #stockmarkets #stocks #trading #equity #trade #StockMarket $SPX"
Grufity Stock Research,@grufityreports,2023-02-15T11:41:58.000Z,,,,"#Berkshire Hathaway I reported portfolio holdings (14-Feb-2023)

Top Holdings

Ticker   Name        %Port  Amount
#AAPL    APPLE INC   38.9%  $116305M
#BAC     BANK AMER   11.19%  $33454M
#CVX     CHEVRON CO  9.78%  $29252M
#KO      COCA COLA   8.51%  $25444M"
Aktiechaffisen,@aktiechaffisen,2023-02-15T10:29:39.000Z,1,5,29,Berkshire Hathaway ökar innehavet i Apple med 20.8 miljoner nya aktier. Äger nu 5.8% av bolaget. #BRK #AAPL
yavuz,@skycity07,2023-02-15T10:06:36.000Z,,,1,"#Apple
#AAPL"
Arrowz,@TanArrowz,2023-02-15T07:02:11.000Z,1,,,"#AAPL manufacturing expansion to India is slow in part because of logistics, tariffs and infrastructure. Meanwhile, diversification into south-east Asia has been smoother thanks to the Regional Comprehensive Economic Partnership"
CrowdWisdomLive,@CrowdWisdom360,2023-02-15T06:07:00.000Z,,,,"Warren Buffet has increased the share of $AAPL in his Portfolio.

Now Buffet holds $116 Billion worth of #AAPL stock.

Apple Stock Price is above $150. Will it rise above 
 $200"
Luver Trading,@LuverTrading,2023-02-15T05:50:42.000Z,,,,"#TSLA  Dump.
#AAPL Dump Coming.......
#StockMarket"
Crypto Macro Fx,@Cryptomacrofx,2023-02-15T05:06:28.000Z,,,2,#AAPL  #Apple #DataAnalytics
Crypto Macro Fx,@Cryptomacrofx,2023-02-15T04:53:21.000Z,,,2,"$AAPL Daily par contre on est toujours haussier et le mouvement pourrait continuer a monter. L'action du prix est à surveiller, en cas de perte de force acheteuse une fois avoir chassé les liquidités dans la RLZ, l'action pourrait commencer a chuter..
W&S..  
#AAPL #Apple"
Crypto Macro Fx,@Cryptomacrofx,2023-02-15T04:37:33.000Z,,,2,"$AAPL Weekly la RLZ Long du mouvement de hausse depuis la crise covid correspond au $100 dollars et on peut identifier une zone de liquidité qu'on pourrait venir chasser, elle se trouve sur les 0.618 de #Fibonacci avant de continuer sa hausse long terme.. 
#AAPL #Apple"
Crypto Macro Fx,@Cryptomacrofx,2023-02-15T04:17:29.000Z,,,2,"$AAPL Monthly le mouvement est très haussier mais un retour au 0.382 de #Fibonacci est possibles en cas de #recession voir peut être même mécher sous les $100.. Patience.. le temps nous le dira.
#AAPL #Apple #SPX500"
Jake Wujastyk,@Jake__Wujastyk,2023-02-15T00:23:00.000Z,15,24,203,"$AAPL #AAPL Price trading at the apex of the ascending triangle on the volume shelf.

Generally a pretty high probability setup for upside."
NoRandomTrades,@latigazototal,2023-02-15T00:21:45.000Z,,,,"$AAPL 4 hour chart. $AAPL  is probably my top watch for tomorrow. A move over $154 can take price action to $157, a level that was rejected back in October of last year. 
#AAPL, #Apple, $AAPL"
Apple Stock Bot,@AAPL_moves,2023-02-15T00:15:02.000Z,,,,"Apple Inc price at close, 2023-02-14, is 153.2. #apple #AAPL"
K.S. Chan,@ZDChan_,2023-02-15T00:01:22.000Z,,,,#AAPL
Ivy Bess,@bess_ivy,2023-02-15T00:01:08.000Z,,,,$AAPL Apple Inc price at close today is $153.2  #aapl #applestock #nasdaq
Middlesexkid,@Middlesexkid,2023-02-14T22:44:04.000Z,,,,Good enough for Warren then it’s good enough for me #AAPL
InvestGPT,@InvestGPT,2023-02-14T18:30:49.000Z,,,,"How are big companies performing today? 

Gainers:
 #XOM Exxon Mobil +5%
 #AAPL Apple +3%
 #TSLA Tesla +2%
 #NKE Nike +2%
 #HON Honeywell +1%

Losers:
 #AAPL Apple -2%
 #ZG Zillow Group -2%
 #AMZN Amazon -1%
 #F Ford Motor -1%"
Archon,@immortal_archon,2023-02-14T17:59:55.000Z,,,,"S&p today +55 ,-56 ,+28, -35, +40.....  vix down 6% 

These 0dte options are ruling the markets.

Investing is out the window. Its full on casino mode

#SPY #QQQ #TSLA #AAPL #PLTR"
Julian,@Sollybtc,2023-02-14T17:11:09.000Z,,,,$aapl over $155 can catch some serious momentum to PT range @ 162-163 #aapl #Sendit 
Keep Calm and Crypto,@KeepCalmandCry1,2023-02-14T16:21:25.000Z,,1,1,"Die Chance mit dezentralen Aktien auf der #Defichain und mit #DFI
https://youtu.be/uC2r9FAjFzw

#Facebook #AAPL"
Stock Dividend USA,@DividendUsa,2023-02-14T16:00:01.000Z,,,,https://fool.com/investing/2023/02/14/why-apple-lvmh-and-pepsico-are-no-brainer-buys/…  #AAPL #LVMHF #LVMUY #PEP #News
Jake Wujastyk,@Jake__Wujastyk,2023-02-14T15:11:18.000Z,11,6,91,"$AAPL #AAPL Getting ridiculously TOIGHT. 

Seems to be lagging the markets to the upside."
BagTalk Timothy,@Bagtalktimothy,2023-02-14T15:07:00.000Z,1,,,"CPI comes in higher than expected and $SPY goes green!? 
#spy #aapl #tsla"
alldaytrading,@alldaytradingi,2023-02-14T09:27:21.000Z,,,,"$AAPL #AAPL Looks good for 160 target C&H or flat wedge pattern, usually the wave extends pass resistance #StocksToBuy #DowJones #investor Apple stock making a dip pattern."
Alphachain Traders,@AlphachainC,2023-02-14T08:00:41.000Z,,,,"Apple's Revenue By Segment 2000-2022

#NASDAQ #AAPL #Traders"
yavuz,@skycity07,2023-02-14T07:05:24.000Z,1,,1,"#Apple
#AAPL 

the end mi"
John Albert,@JohnAlb6375,2023-02-14T05:58:25.000Z,,133,136,"اول منصة لتداول الكربتو و  الاسهم الامريكيه معا
#options #Crypto #trade #Bitcoin
#AAPL #TSLA
اقرا المزيد في المقال التالي 

https://bit.ly/3YL08VV"
Grime,@CoreyxTrades,2023-02-14T03:47:55.000Z,,,1,"$AAPL

Consolidating at the trend line and above the 9MA. Strong close today with the 20MA getting closer to a bullish crossover If this breaks out it has room to run.

#stock #stockmarket #AAPL #Apple"
topstonks,@topstonks,2023-02-13T21:25:42.000Z,,,,"$AAPL seeing an uptick in chatter on wallstreetbets over the last 24 hours

Via http://topstonks.com/stocks/AAPL?st_aapl…

#aapl    #wallstreetbets  #trading"
BagTalk Timothy,@Bagtalktimothy,2023-02-13T21:14:34.000Z,,,1,"CPI Predictions for tomorrow morning? 
#spy #tsla #aapl #qqq"
GWMarkets,@GateWay_Markets,2023-02-13T21:03:42.000Z,,,,"Call up 86% 
Put down 37% 
CPI will be the decider 
#OptionsTrading #AAPL"
م.أبو سعود,@abosssaud,2023-02-13T20:13:47.000Z,,,,#AAPL تم تحقيق الهدف وتم الارتداد
Tickeron,@Tickeron,2023-02-13T20:08:28.000Z,,,,"DJIA | Dow Jones Industrial Average Stock Charts, Market News.#WMT #KO #AAPL #BA #PG  #MMM
https://tickeron.com/tags/all/?tickers=34238-33395-32960-32947-33017-33279-33348-34508-34575-33807-34576-34330-33209-76307-34551-33945-34547-33806-33435-33942-33486-32923-32828-34455-34310-32766-34601-33168-34308-34574?utm_source=twitter_free&utm_medium=news&utm_campaign=compare_summary…"
Gornagraphic,@gornagraphic,2023-02-13T19:49:43.000Z,,,,What happened to the stock market? #OptionsTrading #options #AAPL #spy #QQQ  Why so much very short dated call volume every single day. Who buys this stuff? Most of it is CTAS right? Humans are very small percent of this volume
م.أبو سعود,@abosssaud,2023-02-13T19:31:49.000Z,,,,"مبروك 153.25  
نحدث في حال وصل للهدف 

ما اخذته من البداية ما انصح ،، ننتظر الانعكاس وندخل #CALL #AAPL"
James Boyd,@JBoyd_TDA,2023-02-13T15:43:06.000Z,,,8,"Big “V” pattern on #AAPL. Slamming right back into the horizontal resistance. Basing pattern reversal setup?

Not a recommendation"
CaptBlackbeard @BlackBeardCapt,@BlackBeardCapt,2023-02-13T15:29:01.000Z,,,1,"Check out my #AAPL analysis on 
@TradingView
:"
Financierd,@Financierd1,2023-02-13T15:04:55.000Z,,,,I took short positions in Apple for around 350K USD #aapl #apple #StocksToTrade #stocks #stockmarkets #StocksToBuy #stockstowatch #TSLA
Chameleon Options,@MC_OptionTrades,2023-02-13T15:02:38.000Z,,,,$AAPL - AAPL Bullish Calendar Call Spread with 166% Upside  #AAPL https://marketchameleon.com/articles/i/2023/2/13/5676-aapl-bullish-calendar-call-spread-with-166pct-upside?utm_medium=Social&utm_source=Twitter&utm_campaign=bullish_calendar_spread_opportunity…
Chameleon Options,@MC_OptionTrades,2023-02-13T15:01:14.000Z,,,,$AAPL - AAPL Bull Call Spread Appears to be a Good Buy at $2.90  #AAPL https://marketchameleon.com/articles/i/2023/2/13/5674-aapl-bull-call-spread-appears-to-be-a-good-buy-at-?utm_medium=Social&utm_source=Twitter&utm_campaign=bullish_call_spreads…
holeyprofit,@holeyprofit,2023-02-13T14:39:50.000Z,,,1,"AAPL may have made a big bullish wave 4 - #AAPL chart on 
@TradingView"
Nicholas Santiago,@NickSantiago01,2023-02-13T14:34:35.000Z,3,2,36,It's that time of the month again. This Friday is options expiration for February. Expect a lot of institutional game playing in many of the leading individual stocks throughout the entire week. #AAPL #TSLA $NVDA $AMZN $GOOG #stocks #OptionsTrading
Randy Frederick,@RandyAFrederick,2023-02-13T14:32:24.000Z,,,1,"#options
#OptionsTrading
http://Schwab.com/RandyFrederick
In early morning options action, equity names among the top 10 most actives today include: #TSLA, #AAPL, #GOOGL, #NVDA, #META, #MSFT"
kemi adewumi,@KMA8709,2023-02-13T13:59:32.000Z,,1,,"Overnight basing on the 4hr trendline
LONG:  
~151.60- 153; maybe trap
~150.60 wash & recover - 153+
~149 wash & recover - 151.40+ 
SHORT: 
~149.50 front run trade below, watch for traps
~148.90- 147.22, 146.60
~148.17 2nd hit- 146; 147.53 another spot to enter
#AAPL"
4Chaarti$t,@MallSeth,2023-02-13T13:51:20.000Z,,1,,Retailers are & will always be fooled by institutions..why? Because you are greedy #spy #SPX500 #TradingView #tradingpsychology #StockMarket #stocks #OptionsTrading #optionbuying #options #aapl #AI #QQQ
K.S. Chan,@ZDChan_,2023-02-13T01:08:34.000Z,1,,,#AAPL
Investall,@InvestallAI,2023-02-12T23:55:54.000Z,1,,1,$AAPL ($151.26) has 1st support at $164.92 and the 1st resistance at $173.19. It is estimated that #AAPL will be traded between $157.84 and $141.33 in 3 months. Download the Investall App to see full forecast and automate your trading https://investall.ai
Ali Alshammari,@Ali999919,2023-02-12T23:05:29.000Z,1,2,1,"#spx500 1D #السوق_الامريكي #spx #spy #tsla #aapl #vix #مؤشر_الخوف 
اخر قمه كانت مستوى 4817 
اعطى نموذج صاعد لم يكتمل حتى الان
1- كتف ايسر ايجابي 
2- راس (( قاع الموجه ))
3- متبقي لنا موجه هابطه لاكتمال الكتف الايمين 
بعد اختبار قاع 3666 نموذج مكتمل بشرط عدم كسر القاع 3500"
Financial Market News for Traders,@dailytradernews,2023-02-12T22:34:02.000Z,1,,,"#AAPL #StockMarket If You Invested $1,000 In Apple Stock When It Aired Its 1984 Super Bowl Ad, Here’s How … http://dlvr.it/SjK53R"
InvestingAngles,@InvestingAngles,2023-02-12T22:00:06.000Z,,,,$AAPL = Weekly Analysis = 12.02.2023 #AAPL #Apple #markets #fintwit #investing
Stephen Whiteside,@Market_Timer,2023-02-12T21:30:10.000Z,,,1,Stock Market Timing Television - Weekend Edition 20230212 #QQQ #SPY #TSX #Bolnds #Gold #Crude_Oil #AAPL #SHOP.TO #MSFT #TSLA
유캔스톡,@ucanstock,2023-02-12T12:42:42.000Z,,,,"Apple’s new iPhones to have USB Type-C ports, but will Android chargers work? Know here
#AAPL via 
@ucanstock"
미국주식etf해부하기,@US_STOCK_LOVE,2023-02-12T12:37:12.000Z,,,,"애플(AAPL) 손익계산서 & 실적 '22.4분기

미국증시 시총 1위 대장주 #애플(#AAPL) 
무엇을 얼마나 팔아서, 얼마를 남겼을까요?
애플 실적 및 손익계산서를 한눈에 볼 수 있는 그래픽 공유드립니다.
https://blog.naver.com/whathk/223013487109…"
Bruno Pialli,@BPialli,2023-02-12T11:22:40.000Z,,,,#AAPL #SPX
赤ずきん@指数・先物投資家,赤ずきん@指数・先物投資家,2023-02-12T09:28:01.000Z,1,,,#aapl : 今回の決算は同社が、多くの競合他社を苦しめている技術的な減速をかわすことができなかったことを示している。スマホやＰＣの需要が低迷し、中国でのゼロコロナ政策が年末商戦の同社の苦境に拍車をかけた。
topstonks,@topstonks,2023-02-12T06:31:32.000Z,,,,"$AAPL seeing an uptick in chatter on 4chan over the last 24 hours

Via http://topstonks.com/stocks/AAPL?st_aapl…

#aapl    #4chan  #investing"
Muathe,@muathe,2023-02-11T15:56:55.000Z,,1,,"[ *VIDEO* ]   Drop Coming?  (or, RALLY??? ) Cryptos, Stocks

https://youtu.be/FgwNrIQGa48

#QQQ, #SPY, #QLD, #VXX, #IWM, #XLK, #TNA, #TZA, #SMH, #SQQQ, #VT, #DGRO, #EURN, #IJR, #VGK, #EZU, #IXUS, #XLC, #ARKK, #NFLX, #AMZN, #AAPL, #MSFT, #Bitcoin, #Ethereum, #Cryptos"
UnitedSignals,@United_Signals,2023-02-11T14:48:02.000Z,,,,"AAPL: Bearish Continuation is Highly Probable! Here is Why: - #AAPL chart on 
@TradingView"
Ivan Romero,@IvanRomeroM3,2023-02-11T13:02:52.000Z,,,2,19 day win streak in premarket only account! I selected an attainable daily p&l of $500/day & call it quits when I’m ahead. Most past red days came from continuing to push well AFTER I hit my goal in an account $SPY #QQQ #DayTrading #OptionsTrading #SPX500 #SPX #TSLA #NVDA #AAPL
Investall,@InvestallAI,2023-02-11T12:55:56.000Z,,,1,$AAPL ($151.26) has 1st support at $164.92 and the 1st resistance at $173.19. It is estimated that #AAPL will be traded between $157.84 and $141.33 in 3 months. Download the Investall App to see full forecast and automate your trading https://investall.ai
Alex Pereira,@EZtoFixPC,2023-02-11T12:45:11.000Z,,,1,"AAPL 2023 CORRECCION UNDER $100 - #AAPL chart on 
@TradingView
 https://tradingview.com/chart/AAPL/SM2nhykM-AAPL-2023-CORRECCION-UNDER-100/…"
Daniel,@marcuscouto,2023-02-11T12:00:48.000Z,,,,"Post new tweets to a Facebook page.

Automation template ↓
https://make.com/en/templates/1736-post-new-tweets-to-a-facebook-page?pc=webautomation…

#soul #smart #filmmaking #aapl #projectmanager #fridaynight80s #mufc #neverstopgrowing #sweepstakes #fnaf #mark #postpartum #mystealthyfreedom #peaker #wearehiring #hartpury"
حمد محمد الملحم,@BinMelhim,2023-02-11T10:25:27.000Z,8,,1,"#aapl
144 "
topstonks,@topstonks,2023-02-11T09:48:49.000Z,,,,"$AAPL one of the most mentioned on wallstreetbets over the last 24 hours

Via http://topstonks.com/stocks/AAPL?st_aapl…

#aapl    #wallstreetbets  #trading"
B. Jolaman,@wizcharts,2023-02-11T08:37:58.000Z,2,,1,"Все открытые и закрытые трейды этой недели на конец дня в пятницу 10.02.23:
#SOUN Колл 17.02.23 С3 +383.87%
#SOUN +72.15%
#AAPL Колл 17.02.23 С152.5 +23.23%
#AMAT Колл 17.02.23 С115 +21.07%
#AMD Колл 17.02.23 С82 +10.09%
#AMAT +0.76%
#AAPL +0.40%
#AMD -0.07%"
米国株ETFまとめ速報,@beikokukabu_etf,2023-02-11T08:00:39.000Z,,,3,"#AAPL #Apple #米国株
【#米国株】M1MacBookはバッテリー・処理速度・連携等控え目に言って最高！？ChatGPTは見せ方に工夫がある？？
https://beikokukabu-etf-matome.com/archives/%e3%80%90%e7%b1%b3%e5%9b%bd%e6%a0%aa%e3%80%91m1macbook%e3%81%af%e3%83%90%e3%83%83%e3%83%86%e3%83%aa%e3%83%bc%e3%83%bb%e5%87%a6%e7%90%86%e9%80%9f%e5%ba%a6%e3%83%bb%e9%80%a3%e6%90%ba%e7%ad%89%e6%8e%a7.html…"
topstonks,@topstonks,2023-02-11T07:58:42.000Z,,,,"$AAPL seeing an uptick in chatter on wallstreetbets over the last 24 hours

Via http://topstonks.com/stocks/AAPL?st_aapl…

#aapl    #wallstreetbets  #investing"
Megapro,@MegaproData,2023-02-11T01:20:11.000Z,,,,"Most Popular Stocks updated @ 02-10 19:20ET -->

https://w3data.io/data/most-popular-stocks/…

 #PYPL #NET #TSLA #NVDA #AAPL #GOOGL #UBER #AI #META #GOOG #DIS #CCJ #MRNA #AMC #AMZN #F #NFLX #OXY #AMD #COIN"
Grufity Stock Research,@grufityreports,2023-02-11T00:59:06.000Z,,,,"#PINEBRIDGE INVESTMEN reported portfolio holdings (09-Feb-2023)

Top Holdings

Ticker   Name        %Port  Amount
#AAPL    APPLE INC   5.06%  $417M
#MSFT    MICROSOFT   4.88%  $403M
#AGG     ISHARES TR  4.04%  $334M
#BRKB    BERKSHIRE   1.75%  $144M"
Apple Stock Bot,@AAPL_moves,2023-02-11T00:15:13.000Z,,,,"Apple Inc price at close, 2023-02-10, is 151.01. #apple #AAPL"
Ivy Bess,@bess_ivy,2023-02-11T00:01:31.000Z,,,,$AAPL Apple Inc price at close today is $151.01  #aapl #applestock #nasdaq
Ivan Romero,@IvanRomeroM3,2023-02-10T23:00:05.000Z,,,,"My 2nd best trade of the year! Scaled into #TSLA 2/17 197.50 calls between 10:03 & 10:07 AM. Calculated what 20% would be (& added a little on top). Set my limit to 11.60 and it hit at 10:20 AM! Made a net 22.44%/$14,551 on this trade! $SPY #DayTrading #SPX #OptionsTrading #AAPL"
メカタナ | エンジニア投資家,@mekatanamaya,2023-02-10T22:30:35.000Z,,,2,"おはようございます。 

Appleは+0.0928%

一枚目：日足　移動平均
二枚目：日足　ポリンジャーバンド
三枚目：日足　一目均衡表
四枚目：月足　移動平均

#AAPL #Apple"
フィニット@ITエンジニア + 金融,フィニット@ITエンジニア + 金融,2023-02-10T22:00:31.000Z,,,,"#米国株 #AAPL
             companyName：Apple Inc.
            株価：151.01$
            値動き($)：0.37$
            値動き(%)：0.245%"
Elliott Wave Daud,@bhattidaud,2023-02-10T14:34:43.000Z,,,,"https://twitter.com/ElliottForecast/status/1624053768797954048… > Perfect rally from the blue box, very technical. Join us today with 14 day Trial & learn to trade the Technical market and blue boxes. Click here: https://elliottwave-forecast.com/plan-trial/  #Elliottwave #AMD #Stocks #NVDA #AAPL #Trading"
Elliottwave Forecast,@ElliottForecast,2023-02-10T14:34:40.000Z,,,1,"https://twitter.com/ElliottForecast/status/1624053768797954048… > Perfect rally from the blue box, very technical. Join us today with 14 day Trial & learn to trade the Technical market and blue boxes. Click here: https://elliottwave-forecast.com/plan-trial/  #Elliottwave #AMD #Stocks #NVDA #AAPL #Trading"
StocksAfterDark,@StocksAfterDark,2023-02-10T14:10:46.000Z,1,,12,"Acceptance into GAP, use C triggers.

Market structure is starting to shift bearish. Lower Highs, Lower Lows.

Like/Retweet to Keep up.

$SPY #SPY $MSFT #MSFT $AAPL #AAPL $AMZN #AMZN $QQQ #QQQ #thestrat"
Mr East USA,@lovelysaim4,2023-02-10T13:54:09.000Z,,2,5,"$Impp added more today the NAV 1.50 90Mil in cash  earnings will be great trading at .255 in PM 
$muln $cei $tesla #AAPL #AMC #GME #oil #stocks #squeeze #time #LFG"
sijoituskohteet,@sijoituskohteet,2023-02-10T13:43:40.000Z,,,4,"Melkoinen kommentti salkunhoitajan suusta. 

Uskaltaisin jopa väittää, että #NOK on parempi sijoitus kuin #AAPL seuraavan kahden vuoden aikana. 
@RemindMe_OfThis
 in 2 years."
UltraAlgo™,@ShortAlgoTrades,2023-02-10T12:33:24.000Z,,,1,$AAPL - Put-Call ratio by Volume => 0.63 @ 2023-02-10 - BULLISH in Volume. #calls #puts #trading #options #AAPL Free trial at http://UltraAlgo.com
Grufity Stock Research,@grufityreports,2023-02-10T00:39:23.000Z,,,,"#CALIFORNIA PUBLIC EM reported portfolio holdings (08-Feb-2023)

Top Holdings

Ticker   Name        %Port  Amount
#AAPL    APPLE INC   4.8%  $5629M
#MSFT    MICROSOFT   4.2%  $4920M
#JNJ     JOHNSON     1.71%  $2001M
#AMZN    http://AMAZON.COM  1.65%  $1939M"
Grufity Stock Research,@grufityreports,2023-02-10T00:39:22.000Z,,,,"#OPPENHEIMER & CO INC reported portfolio holdings (08-Feb-2023)

Top Holdings

Ticker   Name        %Port  Amount
#MSFT    MICROSOFT   3.95%  $174M
#AAPL    APPLE INC   3.65%  $161M
#BRKB    BERKSHIRE   1.32%  $58M
#AMZN    AMAZON COM  1.08%  $47M"
Apple Stock Bot,@AAPL_moves,2023-02-10T00:15:29.000Z,,,,"Apple Inc price at close, 2023-02-09, is 150.87. #apple #AAPL"
Ivy Bess,@bess_ivy,2023-02-10T00:01:25.000Z,,,,$AAPL Apple Inc price at close today is $150.87  #aapl #applestock #nasdaq
NIGHTTIGER,@NightTiger_JPN,2023-02-09T22:50:13.000Z,,,1,"前日比 -26.59ドル

#米国株投資記録
#投資初心者
#QQQ $QQQ
#VTI $VTI
#AAPL $AAPL
#CVX $CVX
#KO $KO
#MCD $MCD
#MNOV $MNOV"
topstonks,@topstonks,2023-02-09T22:45:03.000Z,,,,"$AAPL one of the most mentioned on wallstreetbets over the last 7 days

Via http://topstonks.com/stocks/AAPL?st_aapl…

#aapl    #wallstreetbets  #stockmarket"
メカタナ | エンジニア投資家,@mekatanamaya,2023-02-09T22:30:31.000Z,,,1,"おはようございます。 

Appleは-0.691%

一枚目：日足　移動平均
二枚目：日足　ポリンジャーバンド
三枚目：日足　一目均衡表
四枚目：月足　移動平均

#AAPL #Apple"
フィニット@ITエンジニア + 金融,フィニット@ITエンジニア + 金融,2023-02-09T22:00:32.000Z,,,,"#米国株 #AAPL
             companyName：Apple Inc.
            株価：150.87$
            値動き($)：-1.05$
            値動き(%)：-0.692%"
Kalei Poteat,@KaleiPoteat,2023-02-09T21:07:39.000Z,,,1,#QQQ #SPY #AAPL
UltraAlgo™,@ShortAlgoTrades,2023-02-09T16:58:13.000Z,,,,"$AAPL Awaiting Short Signal based off 15 trades, 15-min chart. #stocks #trading #options #AAPL Free trial at http://UltraAlgo.com"
Koen Hoefgeest® Optie Advies,@Hoefgeest,2023-02-09T16:04:12.000Z,1,1,3,#AAPL bullishe vlag koersdoel $280+
م.أبو سعود,@abosssaud,2023-02-09T15:58:27.000Z,,,,"#AAPL #CALL 
 STOP 152.70 
 155"
UNCthePUMP,@UNCthePUMP,2023-02-09T15:41:51.000Z,,1,1,Merry Christmas for those who bought RTL Xmas presents #AAPL #SQ #DIS
Daniel Montero,@esdemontero,2023-02-09T15:06:08.000Z,,,,Mercado de la inteligencia artificial #IA en los últimos y próximos 10 años #AAPL #GOOG #MSFT #Meta #AMZN
SamiTrading,@samitrading1,2023-02-09T14:51:59.000Z,1,,1,"#AAPL $AAPL 101 Channel's TGT could/might be achieved once we clear the strongest support & resistance number @ 157.26 for the 3 days W/ Volume & 3% distance ! OR this # is irrelevant technically !
#SPX $SPY #SPX500 #stockmarkets #stocks #trading #equity #trade #StockMarket $SPX"
Valuesider,@valuesider,2023-02-09T14:47:02.000Z,,,,"#FrederickShadRowe JUST FILED Q4 2022 13F report. Top 3 holdings: 
#AAPL (27.15%)
#COST (14.91%)
#AMZN (7.68%)
No ""new"" or ""completely sold out"" positions."
SamiTrading,@samitrading1,2023-02-09T14:41:26.000Z,1,,,"#AAPL $AAPL Last years high readings
1/ Both on an up trend
2/Both had higher highs later on
3/ Both had big pullbacks after few weeks 
* In a nutshell: Both were shorting Apple few Ws/Ds earlier !

#SPX $SPY #SPX500 #stockmarkets #stocks #trading #equity #trade #StockMarket $SPX"
John Stockman,@twtStockUpdate,2023-02-09T14:40:41.000Z,,,,$AAPL #AAPL A retest of the resistance zone from $139.50-$140 would make sense for a textbook S/R flip.
SamiTrading,@samitrading1,2023-02-09T14:33:46.000Z,1,,,"#AAPL $AAPL The last 2 R kind off similar in candles & Short interest or NOT. First happened during down trend (Left) & this one is happening during an up trend (Right). W R still under lower highs
#SPX $SPY #SPX500 #stockmarkets #stocks #trading #equity #trade #StockMarket $SPX"
Finbold,@finbold,2023-02-09T13:12:24.000Z,2,7,7,Apple Services now generate more revenue than Nike and McDonald’s combined. Read the full story via the link in the comments. #Apple #AAPL #business #finance #statistics
Masked Trader,@MaskedTraderLLC,2023-02-09T12:15:15.000Z,,,," NOTIFICATIONS ON  
 Free alerts today here on Twitter.
 This is not financial advice. 
#spy #SPX #SPX500 #OptionsTrading #StockMarket #aapl #msft #TSLA #meta #consistency #riskmanagement"
Pattie Jabbaz Consulting,@pattie_jabbaz,2023-02-09T11:21:03.000Z,,2,5,"Y allí lo escondían bajando a #AAPL y #TSLA ahora la #Fed nivelo y llego a objetivo.
Veremos q pasa ahora c Momentum de Corto alcanzando área d sobrecompra."
Ghostrider,@GhostRider8969,2023-02-09T11:13:10.000Z,1,,1," $SPY $QQQ $TQQQ 

  Pull Up HARD enough so it can DROP hard enough 

 $SPY $QQQ - Don’t fell #FOMO today and get GET CRUSHED blindly.

 #TSLA #AAPL -HOLD your horses and be patient

 #DIS #MSFT -Level your charts and just follow the trend

#DayTrading #SPYxFamily"
yavuz,@skycity07,2023-02-09T10:49:54.000Z,1,,,"#Apple
#AAPL"
